embedding_model,classifier,repeat,seed,category,precision,recall,f1,nb_test,nb_0,nb_1
albert,MLP,4,45,ChEMBL,0.8704028021015762,0.8283333333333334,0.8488471391972673,16895,16295,600
albert,MLP,4,45,Magellan,1.0,0.9,0.9473684210526315,81,71,10
albert,MLP,4,45,OpenData,0.9696048632218845,0.9286754002911208,0.9486988847583643,82504,81130,1374
albert,MLP,4,45,TPC-DI,0.864,0.8910891089108911,0.8773354995938262,15479,14873,606
albert,MLP,4,45,Wikidata,0.47368421052631576,0.6,0.5294117647058824,559,544,15
albert,CatBoost,4,45,ChEMBL,0.8531976744186046,0.9783333333333334,0.9114906832298136,16895,16295,600
albert,CatBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
albert,CatBoost,4,45,OpenData,0.9154362416107382,0.992721979621543,0.952513966480447,82504,81130,1374
albert,CatBoost,4,45,TPC-DI,0.9037593984962407,0.9917491749174917,0.9457120377655389,15479,14873,606
albert,CatBoost,4,45,Wikidata,0.5652173913043478,0.8666666666666667,0.6842105263157895,559,544,15
albert,XGBoost,4,45,ChEMBL,0.9389067524115756,0.9733333333333334,0.955810147299509,16895,16295,600
albert,XGBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
albert,XGBoost,4,45,OpenData,0.9832116788321168,0.980349344978166,0.9817784256559767,82504,81130,1374
albert,XGBoost,4,45,TPC-DI,0.9643435980551054,0.9818481848184818,0.9730171708912511,15479,14873,606
albert,XGBoost,4,45,Wikidata,0.6666666666666666,0.8,0.7272727272727273,559,544,15
bart,RandomForest,4,45,ChEMBL,0.9842342342342343,0.7283333333333334,0.8371647509578544,16895,16295,600
bart,RandomForest,4,45,Magellan,1.0,1.0,1.0,81,71,10
bart,RandomForest,4,45,OpenData,0.994341147938561,0.8951965065502183,0.9421677518192263,82504,81130,1374
bart,RandomForest,4,45,TPC-DI,0.9956427015250545,0.7541254125412541,0.8582159624413146,15479,14873,606
bart,RandomForest,4,45,Wikidata,1.0,0.2,0.3333333333333333,559,544,15
bart,LogisticRegression,4,45,ChEMBL,0.18370712401055408,0.9283333333333333,0.30671806167400884,16895,16295,600
bart,LogisticRegression,4,45,Magellan,0.5882352941176471,1.0,0.7407407407407407,81,71,10
bart,LogisticRegression,4,45,OpenData,0.417315478044223,0.975254730713246,0.5845147219193021,82504,81130,1374
bart,LogisticRegression,4,45,TPC-DI,0.3053763440860215,0.9372937293729373,0.4606650446066504,15479,14873,606
bart,LogisticRegression,4,45,Wikidata,0.23076923076923078,0.8,0.3582089552238806,559,544,15
bart,KNN,4,45,ChEMBL,0.9673366834170855,0.6416666666666667,0.7715430861723447,16895,16295,600
bart,KNN,4,45,Magellan,1.0,1.0,1.0,81,71,10
bart,KNN,4,45,OpenData,0.9857022708158116,0.8529839883551674,0.9145532579008974,82504,81130,1374
bart,KNN,4,45,TPC-DI,0.8916256157635468,0.5973597359735974,0.7154150197628458,15479,14873,606
bart,KNN,4,45,Wikidata,0.6923076923076923,0.6,0.6428571428571429,559,544,15
bart,MLP,4,45,ChEMBL,0.8704028021015762,0.8283333333333334,0.8488471391972673,16895,16295,600
bart,MLP,4,45,Magellan,1.0,0.9,0.9473684210526315,81,71,10
bart,MLP,4,45,OpenData,0.9696048632218845,0.9286754002911208,0.9486988847583643,82504,81130,1374
bart,MLP,4,45,TPC-DI,0.864,0.8910891089108911,0.8773354995938262,15479,14873,606
bart,MLP,4,45,Wikidata,0.47368421052631576,0.6,0.5294117647058824,559,544,15
bart,CatBoost,4,45,ChEMBL,0.8531976744186046,0.9783333333333334,0.9114906832298136,16895,16295,600
bart,CatBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
bart,CatBoost,4,45,OpenData,0.9154362416107382,0.992721979621543,0.952513966480447,82504,81130,1374
bart,CatBoost,4,45,TPC-DI,0.9037593984962407,0.9917491749174917,0.9457120377655389,15479,14873,606
bart,CatBoost,4,45,Wikidata,0.5652173913043478,0.8666666666666667,0.6842105263157895,559,544,15
bart,XGBoost,4,45,ChEMBL,0.9389067524115756,0.9733333333333334,0.955810147299509,16895,16295,600
bart,XGBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
bart,XGBoost,4,45,OpenData,0.9832116788321168,0.980349344978166,0.9817784256559767,82504,81130,1374
bart,XGBoost,4,45,TPC-DI,0.9643435980551054,0.9818481848184818,0.9730171708912511,15479,14873,606
bart,XGBoost,4,45,Wikidata,0.6666666666666666,0.8,0.7272727272727273,559,544,15
bert,RandomForest,4,45,ChEMBL,0.9842342342342343,0.7283333333333334,0.8371647509578544,16895,16295,600
bert,RandomForest,4,45,Magellan,1.0,1.0,1.0,81,71,10
bert,RandomForest,4,45,OpenData,0.994341147938561,0.8951965065502183,0.9421677518192263,82504,81130,1374
bert,RandomForest,4,45,TPC-DI,0.9956427015250545,0.7541254125412541,0.8582159624413146,15479,14873,606
bert,RandomForest,4,45,Wikidata,1.0,0.2,0.3333333333333333,559,544,15
bert,LogisticRegression,4,45,ChEMBL,0.18370712401055408,0.9283333333333333,0.30671806167400884,16895,16295,600
bert,LogisticRegression,4,45,Magellan,0.5882352941176471,1.0,0.7407407407407407,81,71,10
bert,LogisticRegression,4,45,OpenData,0.417315478044223,0.975254730713246,0.5845147219193021,82504,81130,1374
bert,LogisticRegression,4,45,TPC-DI,0.3053763440860215,0.9372937293729373,0.4606650446066504,15479,14873,606
bert,LogisticRegression,4,45,Wikidata,0.23076923076923078,0.8,0.3582089552238806,559,544,15
bert,KNN,4,45,ChEMBL,0.9673366834170855,0.6416666666666667,0.7715430861723447,16895,16295,600
bert,KNN,4,45,Magellan,1.0,1.0,1.0,81,71,10
bert,KNN,4,45,OpenData,0.9857022708158116,0.8529839883551674,0.9145532579008974,82504,81130,1374
bert,KNN,4,45,TPC-DI,0.8916256157635468,0.5973597359735974,0.7154150197628458,15479,14873,606
bert,KNN,4,45,Wikidata,0.6923076923076923,0.6,0.6428571428571429,559,544,15
bert,MLP,4,45,ChEMBL,0.8704028021015762,0.8283333333333334,0.8488471391972673,16895,16295,600
bert,MLP,4,45,Magellan,1.0,0.9,0.9473684210526315,81,71,10
bert,MLP,4,45,OpenData,0.9696048632218845,0.9286754002911208,0.9486988847583643,82504,81130,1374
bert,MLP,4,45,TPC-DI,0.864,0.8910891089108911,0.8773354995938262,15479,14873,606
bert,MLP,4,45,Wikidata,0.47368421052631576,0.6,0.5294117647058824,559,544,15
bert,CatBoost,4,45,ChEMBL,0.8531976744186046,0.9783333333333334,0.9114906832298136,16895,16295,600
bert,CatBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
bert,CatBoost,4,45,OpenData,0.9154362416107382,0.992721979621543,0.952513966480447,82504,81130,1374
bert,CatBoost,4,45,TPC-DI,0.9037593984962407,0.9917491749174917,0.9457120377655389,15479,14873,606
bert,CatBoost,4,45,Wikidata,0.5652173913043478,0.8666666666666667,0.6842105263157895,559,544,15
bert,XGBoost,4,45,ChEMBL,0.9389067524115756,0.9733333333333334,0.955810147299509,16895,16295,600
bert,XGBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
bert,XGBoost,4,45,OpenData,0.9832116788321168,0.980349344978166,0.9817784256559767,82504,81130,1374
bert,XGBoost,4,45,TPC-DI,0.9643435980551054,0.9818481848184818,0.9730171708912511,15479,14873,606
bert,XGBoost,4,45,Wikidata,0.6666666666666666,0.8,0.7272727272727273,559,544,15
distilbert,RandomForest,4,45,ChEMBL,0.9842342342342343,0.7283333333333334,0.8371647509578544,16895,16295,600
distilbert,RandomForest,4,45,Magellan,1.0,1.0,1.0,81,71,10
distilbert,RandomForest,4,45,OpenData,0.994341147938561,0.8951965065502183,0.9421677518192263,82504,81130,1374
distilbert,RandomForest,4,45,TPC-DI,0.9956427015250545,0.7541254125412541,0.8582159624413146,15479,14873,606
distilbert,RandomForest,4,45,Wikidata,1.0,0.2,0.3333333333333333,559,544,15
distilbert,LogisticRegression,4,45,ChEMBL,0.18370712401055408,0.9283333333333333,0.30671806167400884,16895,16295,600
distilbert,LogisticRegression,4,45,Magellan,0.5882352941176471,1.0,0.7407407407407407,81,71,10
distilbert,LogisticRegression,4,45,OpenData,0.417315478044223,0.975254730713246,0.5845147219193021,82504,81130,1374
distilbert,LogisticRegression,4,45,TPC-DI,0.3053763440860215,0.9372937293729373,0.4606650446066504,15479,14873,606
distilbert,LogisticRegression,4,45,Wikidata,0.23076923076923078,0.8,0.3582089552238806,559,544,15
distilbert,KNN,4,45,ChEMBL,0.9673366834170855,0.6416666666666667,0.7715430861723447,16895,16295,600
distilbert,KNN,4,45,Magellan,1.0,1.0,1.0,81,71,10
distilbert,KNN,4,45,OpenData,0.9857022708158116,0.8529839883551674,0.9145532579008974,82504,81130,1374
distilbert,KNN,4,45,TPC-DI,0.8916256157635468,0.5973597359735974,0.7154150197628458,15479,14873,606
distilbert,KNN,4,45,Wikidata,0.6923076923076923,0.6,0.6428571428571429,559,544,15
distilbert,MLP,4,45,ChEMBL,0.8704028021015762,0.8283333333333334,0.8488471391972673,16895,16295,600
distilbert,MLP,4,45,Magellan,1.0,0.9,0.9473684210526315,81,71,10
distilbert,MLP,4,45,OpenData,0.9696048632218845,0.9286754002911208,0.9486988847583643,82504,81130,1374
distilbert,MLP,4,45,TPC-DI,0.864,0.8910891089108911,0.8773354995938262,15479,14873,606
distilbert,MLP,4,45,Wikidata,0.47368421052631576,0.6,0.5294117647058824,559,544,15
distilbert,CatBoost,4,45,ChEMBL,0.8531976744186046,0.9783333333333334,0.9114906832298136,16895,16295,600
distilbert,CatBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
distilbert,CatBoost,4,45,OpenData,0.9154362416107382,0.992721979621543,0.952513966480447,82504,81130,1374
distilbert,CatBoost,4,45,TPC-DI,0.9037593984962407,0.9917491749174917,0.9457120377655389,15479,14873,606
distilbert,CatBoost,4,45,Wikidata,0.5652173913043478,0.8666666666666667,0.6842105263157895,559,544,15
distilbert,XGBoost,4,45,ChEMBL,0.9389067524115756,0.9733333333333334,0.955810147299509,16895,16295,600
distilbert,XGBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
distilbert,XGBoost,4,45,OpenData,0.9832116788321168,0.980349344978166,0.9817784256559767,82504,81130,1374
distilbert,XGBoost,4,45,TPC-DI,0.9643435980551054,0.9818481848184818,0.9730171708912511,15479,14873,606
distilbert,XGBoost,4,45,Wikidata,0.6666666666666666,0.8,0.7272727272727273,559,544,15
minilm,RandomForest,4,45,ChEMBL,0.9821826280623608,0.735,0.8408007626310772,16895,16295,600
minilm,RandomForest,4,45,Magellan,1.0,1.0,1.0,81,71,10
minilm,RandomForest,4,45,OpenData,0.9951338199513382,0.8930131004366813,0.9413118527042578,82504,81130,1374
minilm,RandomForest,4,45,TPC-DI,0.9956803455723542,0.7607260726072608,0.862488306828812,15479,14873,606
minilm,RandomForest,4,45,Wikidata,1.0,0.2,0.3333333333333333,559,544,15
minilm,LogisticRegression,4,45,ChEMBL,0.18394980184940554,0.9283333333333333,0.30705622932745313,16895,16295,600
minilm,LogisticRegression,4,45,Magellan,0.5882352941176471,1.0,0.7407407407407407,81,71,10
minilm,LogisticRegression,4,45,OpenData,0.417315478044223,0.975254730713246,0.5845147219193021,82504,81130,1374
minilm,LogisticRegression,4,45,TPC-DI,0.30521225147770015,0.9372937293729373,0.4604783137413863,15479,14873,606
minilm,LogisticRegression,4,45,Wikidata,0.23076923076923078,0.8,0.3582089552238806,559,544,15
minilm,KNN,4,45,ChEMBL,0.9673366834170855,0.6416666666666667,0.7715430861723447,16895,16295,600
minilm,KNN,4,45,Magellan,1.0,1.0,1.0,81,71,10
minilm,KNN,4,45,OpenData,0.9857022708158116,0.8529839883551674,0.9145532579008974,82504,81130,1374
minilm,KNN,4,45,TPC-DI,0.8916256157635468,0.5973597359735974,0.7154150197628458,15479,14873,606
minilm,KNN,4,45,Wikidata,0.6923076923076923,0.6,0.6428571428571429,559,544,15
minilm,MLP,4,45,ChEMBL,0.9152215799614644,0.7916666666666666,0.8489722966934763,16895,16295,600
minilm,MLP,4,45,Magellan,1.0,1.0,1.0,81,71,10
minilm,MLP,4,45,OpenData,0.963855421686747,0.9315866084425036,0.9474463360473723,82504,81130,1374
minilm,MLP,4,45,TPC-DI,0.8877551020408163,0.8613861386138614,0.8743718592964824,15479,14873,606
minilm,MLP,4,45,Wikidata,0.5,0.6,0.5454545454545454,559,544,15
minilm,CatBoost,4,45,ChEMBL,0.8335684062059239,0.985,0.9029793735676088,16895,16295,600
minilm,CatBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
minilm,CatBoost,4,45,OpenData,0.9008592200925314,0.9919941775836972,0.9442327675788015,82504,81130,1374
minilm,CatBoost,4,45,TPC-DI,0.8739130434782608,0.995049504950495,0.9305555555555556,15479,14873,606
minilm,CatBoost,4,45,Wikidata,0.5714285714285714,0.8,0.6666666666666666,559,544,15
minilm,XGBoost,4,45,ChEMBL,0.9376,0.9766666666666667,0.9567346938775511,16895,16295,600
minilm,XGBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
minilm,XGBoost,4,45,OpenData,0.9846827133479212,0.982532751091703,0.9836065573770492,82504,81130,1374
minilm,XGBoost,4,45,TPC-DI,0.9611650485436893,0.9801980198019802,0.9705882352941176,15479,14873,606
minilm,XGBoost,4,45,Wikidata,0.6875,0.7333333333333333,0.7096774193548387,559,544,15
roberta,RandomForest,4,45,ChEMBL,0.9842342342342343,0.7283333333333334,0.8371647509578544,16895,16295,600
roberta,RandomForest,4,45,Magellan,1.0,1.0,1.0,81,71,10
roberta,RandomForest,4,45,OpenData,0.994341147938561,0.8951965065502183,0.9421677518192263,82504,81130,1374
roberta,RandomForest,4,45,TPC-DI,0.9956427015250545,0.7541254125412541,0.8582159624413146,15479,14873,606
roberta,RandomForest,4,45,Wikidata,1.0,0.2,0.3333333333333333,559,544,15
roberta,LogisticRegression,4,45,ChEMBL,0.18370712401055408,0.9283333333333333,0.30671806167400884,16895,16295,600
roberta,LogisticRegression,4,45,Magellan,0.5882352941176471,1.0,0.7407407407407407,81,71,10
roberta,LogisticRegression,4,45,OpenData,0.417315478044223,0.975254730713246,0.5845147219193021,82504,81130,1374
roberta,LogisticRegression,4,45,TPC-DI,0.3053763440860215,0.9372937293729373,0.4606650446066504,15479,14873,606
roberta,LogisticRegression,4,45,Wikidata,0.23076923076923078,0.8,0.3582089552238806,559,544,15
roberta,KNN,4,45,ChEMBL,0.9673366834170855,0.6416666666666667,0.7715430861723447,16895,16295,600
roberta,KNN,4,45,Magellan,1.0,1.0,1.0,81,71,10
roberta,KNN,4,45,OpenData,0.9857022708158116,0.8529839883551674,0.9145532579008974,82504,81130,1374
roberta,KNN,4,45,TPC-DI,0.8916256157635468,0.5973597359735974,0.7154150197628458,15479,14873,606
roberta,KNN,4,45,Wikidata,0.6923076923076923,0.6,0.6428571428571429,559,544,15
roberta,MLP,4,45,ChEMBL,0.8704028021015762,0.8283333333333334,0.8488471391972673,16895,16295,600
roberta,MLP,4,45,Magellan,1.0,0.9,0.9473684210526315,81,71,10
roberta,MLP,4,45,OpenData,0.9696048632218845,0.9286754002911208,0.9486988847583643,82504,81130,1374
roberta,MLP,4,45,TPC-DI,0.864,0.8910891089108911,0.8773354995938262,15479,14873,606
roberta,MLP,4,45,Wikidata,0.47368421052631576,0.6,0.5294117647058824,559,544,15
roberta,CatBoost,4,45,ChEMBL,0.8531976744186046,0.9783333333333334,0.9114906832298136,16895,16295,600
roberta,CatBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
roberta,CatBoost,4,45,OpenData,0.9154362416107382,0.992721979621543,0.952513966480447,82504,81130,1374
roberta,CatBoost,4,45,TPC-DI,0.9037593984962407,0.9917491749174917,0.9457120377655389,15479,14873,606
roberta,CatBoost,4,45,Wikidata,0.5652173913043478,0.8666666666666667,0.6842105263157895,559,544,15
roberta,XGBoost,4,45,ChEMBL,0.9389067524115756,0.9733333333333334,0.955810147299509,16895,16295,600
roberta,XGBoost,4,45,Magellan,1.0,1.0,1.0,81,71,10
roberta,XGBoost,4,45,OpenData,0.9832116788321168,0.980349344978166,0.9817784256559767,82504,81130,1374
roberta,XGBoost,4,45,TPC-DI,0.9643435980551054,0.9818481848184818,0.9730171708912511,15479,14873,606
roberta,XGBoost,4,45,Wikidata,0.6666666666666666,0.8,0.7272727272727273,559,544,15
albert,RandomForest,5,46,ChEMBL,0.9915433403805497,0.7444444444444445,0.8504079782411604,16757,16127,630
albert,RandomForest,5,46,Magellan,1.0,1.0,1.0,76,64,12
albert,RandomForest,5,46,OpenData,0.9967373572593801,0.8978692138133725,0.9447236180904522,82719,81358,1361
albert,RandomForest,5,46,TPC-DI,1.0,0.7606837606837606,0.8640776699029126,15420,14835,585
albert,RandomForest,5,46,Wikidata,0.6666666666666666,0.23529411764705882,0.34782608695652173,546,529,17
albert,LogisticRegression,5,46,ChEMBL,0.19932773109243698,0.9412698412698413,0.3289875173370319,16757,16127,630
albert,LogisticRegression,5,46,Magellan,0.8,1.0,0.8888888888888888,76,64,12
albert,LogisticRegression,5,46,OpenData,0.396996996996997,0.9713445995591476,0.5636324877424856,82719,81358,1361
albert,LogisticRegression,5,46,TPC-DI,0.3027574563871694,0.9196581196581196,0.4555461473327688,15420,14835,585
albert,LogisticRegression,5,46,Wikidata,0.23076923076923078,0.7058823529411765,0.34782608695652173,546,529,17
albert,KNN,5,46,ChEMBL,0.9861751152073732,0.6793650793650794,0.8045112781954887,16757,16127,630
albert,KNN,5,46,Magellan,1.0,1.0,1.0,76,64,12
albert,KNN,5,46,OpenData,0.9890016920473773,0.8589272593681117,0.9193865513173417,82719,81358,1361
albert,KNN,5,46,TPC-DI,0.8903394255874674,0.582905982905983,0.7045454545454546,15420,14835,585
albert,KNN,5,46,Wikidata,0.4666666666666667,0.4117647058823529,0.4375,546,529,17
albert,MLP,5,46,ChEMBL,0.8669871794871795,0.8587301587301587,0.8628389154704944,16757,16127,630
albert,MLP,5,46,Magellan,1.0,1.0,1.0,76,64,12
albert,MLP,5,46,OpenData,0.9493763756419662,0.9507714915503307,0.9500734214390602,82719,81358,1361
albert,MLP,5,46,TPC-DI,0.8625429553264605,0.8581196581196581,0.8603256212510711,15420,14835,585
albert,MLP,5,46,Wikidata,0.6842105263157895,0.7647058823529411,0.7222222222222222,546,529,17
albert,CatBoost,5,46,ChEMBL,0.88,0.9777777777777777,0.9263157894736842,16757,16127,630
albert,CatBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
albert,CatBoost,5,46,OpenData,0.914131169709263,0.9933872152828802,0.952112676056338,82719,81358,1361
albert,CatBoost,5,46,TPC-DI,0.9142857142857143,0.9846153846153847,0.9481481481481482,15420,14835,585
albert,CatBoost,5,46,Wikidata,0.6,0.7058823529411765,0.6486486486486487,546,529,17
albert,XGBoost,5,46,ChEMBL,0.9440124416796267,0.9634920634920635,0.9536527886881383,16757,16127,630
albert,XGBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
albert,XGBoost,5,46,OpenData,0.963924963924964,0.9816311535635562,0.9726974881689116,82719,81358,1361
albert,XGBoost,5,46,TPC-DI,0.9643463497453311,0.9709401709401709,0.9676320272572402,15420,14835,585
albert,XGBoost,5,46,Wikidata,0.75,0.7058823529411765,0.7272727272727273,546,529,17
bart,RandomForest,5,46,ChEMBL,0.9915433403805497,0.7444444444444445,0.8504079782411604,16757,16127,630
bart,RandomForest,5,46,Magellan,1.0,1.0,1.0,76,64,12
bart,RandomForest,5,46,OpenData,0.9967373572593801,0.8978692138133725,0.9447236180904522,82719,81358,1361
bart,RandomForest,5,46,TPC-DI,1.0,0.7606837606837606,0.8640776699029126,15420,14835,585
bart,RandomForest,5,46,Wikidata,0.6666666666666666,0.23529411764705882,0.34782608695652173,546,529,17
bart,LogisticRegression,5,46,ChEMBL,0.19932773109243698,0.9412698412698413,0.3289875173370319,16757,16127,630
bart,LogisticRegression,5,46,Magellan,0.8,1.0,0.8888888888888888,76,64,12
bart,LogisticRegression,5,46,OpenData,0.396996996996997,0.9713445995591476,0.5636324877424856,82719,81358,1361
bart,LogisticRegression,5,46,TPC-DI,0.3027574563871694,0.9196581196581196,0.4555461473327688,15420,14835,585
bart,LogisticRegression,5,46,Wikidata,0.23076923076923078,0.7058823529411765,0.34782608695652173,546,529,17
bart,KNN,5,46,ChEMBL,0.9861751152073732,0.6793650793650794,0.8045112781954887,16757,16127,630
bart,KNN,5,46,Magellan,1.0,1.0,1.0,76,64,12
bart,KNN,5,46,OpenData,0.9890016920473773,0.8589272593681117,0.9193865513173417,82719,81358,1361
bart,KNN,5,46,TPC-DI,0.8903394255874674,0.582905982905983,0.7045454545454546,15420,14835,585
bart,KNN,5,46,Wikidata,0.4666666666666667,0.4117647058823529,0.4375,546,529,17
bart,MLP,5,46,ChEMBL,0.8669871794871795,0.8587301587301587,0.8628389154704944,16757,16127,630
bart,MLP,5,46,Magellan,1.0,1.0,1.0,76,64,12
bart,MLP,5,46,OpenData,0.9493763756419662,0.9507714915503307,0.9500734214390602,82719,81358,1361
bart,MLP,5,46,TPC-DI,0.8625429553264605,0.8581196581196581,0.8603256212510711,15420,14835,585
bart,MLP,5,46,Wikidata,0.6842105263157895,0.7647058823529411,0.7222222222222222,546,529,17
bart,CatBoost,5,46,ChEMBL,0.88,0.9777777777777777,0.9263157894736842,16757,16127,630
bart,CatBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
bart,CatBoost,5,46,OpenData,0.914131169709263,0.9933872152828802,0.952112676056338,82719,81358,1361
bart,CatBoost,5,46,TPC-DI,0.9142857142857143,0.9846153846153847,0.9481481481481482,15420,14835,585
bart,CatBoost,5,46,Wikidata,0.6,0.7058823529411765,0.6486486486486487,546,529,17
bart,XGBoost,5,46,ChEMBL,0.9440124416796267,0.9634920634920635,0.9536527886881383,16757,16127,630
bart,XGBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
bart,XGBoost,5,46,OpenData,0.963924963924964,0.9816311535635562,0.9726974881689116,82719,81358,1361
bart,XGBoost,5,46,TPC-DI,0.9643463497453311,0.9709401709401709,0.9676320272572402,15420,14835,585
bart,XGBoost,5,46,Wikidata,0.75,0.7058823529411765,0.7272727272727273,546,529,17
bert,RandomForest,5,46,ChEMBL,0.9915433403805497,0.7444444444444445,0.8504079782411604,16757,16127,630
bert,RandomForest,5,46,Magellan,1.0,1.0,1.0,76,64,12
bert,RandomForest,5,46,OpenData,0.9967373572593801,0.8978692138133725,0.9447236180904522,82719,81358,1361
bert,RandomForest,5,46,TPC-DI,1.0,0.7606837606837606,0.8640776699029126,15420,14835,585
bert,RandomForest,5,46,Wikidata,0.6666666666666666,0.23529411764705882,0.34782608695652173,546,529,17
bert,LogisticRegression,5,46,ChEMBL,0.19932773109243698,0.9412698412698413,0.3289875173370319,16757,16127,630
bert,LogisticRegression,5,46,Magellan,0.8,1.0,0.8888888888888888,76,64,12
bert,LogisticRegression,5,46,OpenData,0.396996996996997,0.9713445995591476,0.5636324877424856,82719,81358,1361
bert,LogisticRegression,5,46,TPC-DI,0.3027574563871694,0.9196581196581196,0.4555461473327688,15420,14835,585
bert,LogisticRegression,5,46,Wikidata,0.23076923076923078,0.7058823529411765,0.34782608695652173,546,529,17
bert,KNN,5,46,ChEMBL,0.9861751152073732,0.6793650793650794,0.8045112781954887,16757,16127,630
bert,KNN,5,46,Magellan,1.0,1.0,1.0,76,64,12
bert,KNN,5,46,OpenData,0.9890016920473773,0.8589272593681117,0.9193865513173417,82719,81358,1361
bert,KNN,5,46,TPC-DI,0.8903394255874674,0.582905982905983,0.7045454545454546,15420,14835,585
bert,KNN,5,46,Wikidata,0.4666666666666667,0.4117647058823529,0.4375,546,529,17
bert,MLP,5,46,ChEMBL,0.8669871794871795,0.8587301587301587,0.8628389154704944,16757,16127,630
bert,MLP,5,46,Magellan,1.0,1.0,1.0,76,64,12
bert,MLP,5,46,OpenData,0.9493763756419662,0.9507714915503307,0.9500734214390602,82719,81358,1361
bert,MLP,5,46,TPC-DI,0.8625429553264605,0.8581196581196581,0.8603256212510711,15420,14835,585
bert,MLP,5,46,Wikidata,0.6842105263157895,0.7647058823529411,0.7222222222222222,546,529,17
bert,CatBoost,5,46,ChEMBL,0.88,0.9777777777777777,0.9263157894736842,16757,16127,630
bert,CatBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
bert,CatBoost,5,46,OpenData,0.914131169709263,0.9933872152828802,0.952112676056338,82719,81358,1361
bert,CatBoost,5,46,TPC-DI,0.9142857142857143,0.9846153846153847,0.9481481481481482,15420,14835,585
bert,CatBoost,5,46,Wikidata,0.6,0.7058823529411765,0.6486486486486487,546,529,17
bert,XGBoost,5,46,ChEMBL,0.9440124416796267,0.9634920634920635,0.9536527886881383,16757,16127,630
bert,XGBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
bert,XGBoost,5,46,OpenData,0.963924963924964,0.9816311535635562,0.9726974881689116,82719,81358,1361
bert,XGBoost,5,46,TPC-DI,0.9643463497453311,0.9709401709401709,0.9676320272572402,15420,14835,585
bert,XGBoost,5,46,Wikidata,0.75,0.7058823529411765,0.7272727272727273,546,529,17
distilbert,RandomForest,5,46,ChEMBL,0.9915433403805497,0.7444444444444445,0.8504079782411604,16757,16127,630
distilbert,RandomForest,5,46,Magellan,1.0,1.0,1.0,76,64,12
distilbert,RandomForest,5,46,OpenData,0.9967373572593801,0.8978692138133725,0.9447236180904522,82719,81358,1361
distilbert,RandomForest,5,46,TPC-DI,1.0,0.7606837606837606,0.8640776699029126,15420,14835,585
distilbert,RandomForest,5,46,Wikidata,0.6666666666666666,0.23529411764705882,0.34782608695652173,546,529,17
distilbert,LogisticRegression,5,46,ChEMBL,0.19932773109243698,0.9412698412698413,0.3289875173370319,16757,16127,630
distilbert,LogisticRegression,5,46,Magellan,0.8,1.0,0.8888888888888888,76,64,12
distilbert,LogisticRegression,5,46,OpenData,0.396996996996997,0.9713445995591476,0.5636324877424856,82719,81358,1361
distilbert,LogisticRegression,5,46,TPC-DI,0.3027574563871694,0.9196581196581196,0.4555461473327688,15420,14835,585
distilbert,LogisticRegression,5,46,Wikidata,0.23076923076923078,0.7058823529411765,0.34782608695652173,546,529,17
distilbert,KNN,5,46,ChEMBL,0.9861751152073732,0.6793650793650794,0.8045112781954887,16757,16127,630
distilbert,KNN,5,46,Magellan,1.0,1.0,1.0,76,64,12
distilbert,KNN,5,46,OpenData,0.9890016920473773,0.8589272593681117,0.9193865513173417,82719,81358,1361
distilbert,KNN,5,46,TPC-DI,0.8903394255874674,0.582905982905983,0.7045454545454546,15420,14835,585
distilbert,KNN,5,46,Wikidata,0.4666666666666667,0.4117647058823529,0.4375,546,529,17
distilbert,MLP,5,46,ChEMBL,0.8669871794871795,0.8587301587301587,0.8628389154704944,16757,16127,630
distilbert,MLP,5,46,Magellan,1.0,1.0,1.0,76,64,12
distilbert,MLP,5,46,OpenData,0.9493763756419662,0.9507714915503307,0.9500734214390602,82719,81358,1361
distilbert,MLP,5,46,TPC-DI,0.8625429553264605,0.8581196581196581,0.8603256212510711,15420,14835,585
distilbert,MLP,5,46,Wikidata,0.6842105263157895,0.7647058823529411,0.7222222222222222,546,529,17
distilbert,CatBoost,5,46,ChEMBL,0.88,0.9777777777777777,0.9263157894736842,16757,16127,630
distilbert,CatBoost,5,46,Magellan,1.0,1.0,1.0,76,64,12
distilbert,CatBoost,5,46,OpenData,0.914131169709263,0.9933872152828802,0.952112676056338,82719,81358,1361
distilbert,CatBoost,5,46,TPC-DI,0.9142857142857143,0.9846153846153847,0.9481481481481482,15420,14835,585
distilbert,CatBoost,5,46,Wikidata,0.6,0.7058823529411765,0.6486486486486487,546,529,17
