benchmark,scenario,dataset,source_table,target_table,ncols_src,ncols_tgt,nrows_src,nrows_tgt,nmatches,method,runtime,mrr,All_Precision,All_F1Score,All_Recall,All_PrecisionTop10Percent,All_RecallAtSizeofGroundTruth,One2One_Precision,One2One_F1Score,One2One_Recall,One2One_PrecisionTop10Percent,One2One_RecallAtSizeofGroundTruth,type
valentine,si_si,TPC-DI,prospect_vertical_1_ac2_av_source.csv,prospect_vertical_1_ac2_av_target.csv,11.0,12.0,14982.0,14982.0,1.0,ISResMat,57.14590883255005,1.0,0.1111111111111111,0.1999999999999999,1.0,1.0,1.0,0.1666666666666666,0.2857142857142857,1.0,1.0,1.0,
valentine,si_si,TPC-DI,prospect_both_0_70_ec_ev_source.csv,prospect_both_0_70_ec_ev_target.csv,18.0,19.0,7491.0,7491.0,15.0,Coma++,145.9342782497406,1.0,1.0,0.6363636363636364,0.4666666666666667,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.4666666666666667,
valentine,si_si,ChEMBL,assays_both_50_50_ac3_av_source.csv,assays_both_50_50_ac3_av_target.csv,17.0,17.0,7500.0,11250.0,11.0,Coma++,35.23579430580139,0.5454545454545454,0.8,0.5000000000000001,0.3636363636363636,1.0,0.5454545454545454,0.75,0.3999999999999999,0.2727272727272727,1.0,0.3636363636363636,
valentine,si_si,TPC-DI,prospect_vertical_1_ac2_av_source.csv,prospect_vertical_1_ac2_av_target.csv,11.0,12.0,14982.0,14982.0,1.0,ISResMat,9.830045461654665,1.0,0.1,0.1818181818181818,1.0,0.0,0.0,0.1666666666666666,0.2857142857142857,1.0,0.0,0.0,
valentine,si_si,ChEMBL,assays_both_50_50_ac2_av_source.csv,assays_both_50_50_ac2_av_target.csv,17.0,17.0,7500.0,11250.0,11.0,Coma++,39.08735251426697,0.7272727272727273,0.8,0.5000000000000001,0.3636363636363636,1.0,0.7272727272727273,0.75,0.3999999999999999,0.2727272727272727,1.0,0.3636363636363636,
valentine,si_si,ChEMBL,assays_both_50_30_ac4_av_source.csv,assays_both_50_30_ac4_av_target.csv,14.0,15.0,7500.0,11250.0,6.0,Coma++,24.64574289321899,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,
valentine,si_si,TPC-DI,prospect_both_0_70_ac5_av_source.csv,prospect_both_0_70_ac5_av_target.csv,18.0,19.0,7491.0,7491.0,15.0,Coma++,138.20616626739502,0.6666666666666666,1.0,0.5714285714285715,0.4,1.0,0.6666666666666666,1.0,0.4210526315789474,0.2666666666666666,1.0,0.4,
valentine,si_si,ChEMBL,assays_both_50_70_ac1_av_source.csv,assays_both_50_70_ac1_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,45.99005508422851,0.875,1.0,0.6666666666666666,0.5,1.0,0.875,1.0,0.4761904761904761,0.3125,1.0,0.5,
valentine,si_si,TPC-DI,prospect_vertical_30_ac3_av_source.csv,prospect_vertical_30_ac3_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,64.21515083312988,0.6944444444444443,0.3636363636363636,0.4705882352941177,0.6666666666666666,0.5,0.3333333333333333,0.4285714285714285,0.4615384615384615,0.5,1.0,0.5,
valentine,si_si,ChEMBL,assays_both_50_70_ac2_av_source.csv,assays_both_50_70_ac2_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,47.85196614265442,0.6875,0.875,0.5833333333333334,0.4375,1.0,0.6875,0.8333333333333334,0.4545454545454545,0.3125,1.0,0.4375,
valentine,si_si,TPC-DI,prospect_vertical_30_ac3_av_source.csv,prospect_vertical_30_ac3_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,10.399961233139038,0.8055555555555555,0.2727272727272727,0.3529411764705882,0.5,0.5,0.5,0.4285714285714285,0.4615384615384615,0.5,1.0,0.3333333333333333,
valentine,si_si,TPC-DI,prospect_vertical_30_ac2_av_source.csv,prospect_vertical_30_ac2_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,10.547937631607056,0.7238095238095239,0.4,0.5,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,
valentine,si_si,ChEMBL,assays_vertical_1_ac1_av_source.csv,assays_vertical_1_ac1_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,15.416587829589844,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,
valentine,si_si,ChEMBL,assays_vertical_1_ac2_av_source.csv,assays_vertical_1_ac2_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,15.745487213134766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
valentine,si_si,ChEMBL,assays_both_50_70_ac3_av_source.csv,assays_both_50_70_ac3_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,44.23116755485535,0.5625,1.0,0.5454545454545454,0.375,1.0,0.5625,1.0,0.4,0.25,1.0,0.375,
valentine,si_si,TPC-DI,prospect_vertical_30_ac2_av_source.csv,prospect_vertical_30_ac2_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,68.14520645141602,0.7277777777777779,0.3636363636363636,0.4705882352941177,0.6666666666666666,1.0,0.3333333333333333,0.5714285714285714,0.6153846153846153,0.6666666666666666,1.0,0.6666666666666666,
valentine,si_si,TPC-DI,prospect_vertical_30_ac1_av_source.csv,prospect_vertical_30_ac1_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,10.64731240272522,0.7738095238095237,0.3636363636363636,0.4705882352941177,0.6666666666666666,0.5,0.3333333333333333,0.4285714285714285,0.4615384615384615,0.5,0.0,0.5,
valentine,si_si,ChEMBL,assays_both_50_50_ac4_av_source.csv,assays_both_50_50_ac4_av_target.csv,17.0,17.0,7500.0,11250.0,11.0,Coma++,25.27670454978943,0.2727272727272727,0.5,0.2666666666666666,0.1818181818181818,0.0,0.2727272727272727,0.3333333333333333,0.1428571428571428,0.0909090909090909,0.0,0.1818181818181818,
valentine,si_si,ChEMBL,assays_both_50_50_ec_av_source.csv,assays_both_50_50_ec_av_target.csv,17.0,17.0,7500.0,11250.0,11.0,Coma++,40.606096506118774,1.0,1.0,0.7777777777777778,0.6363636363636364,1.0,1.0,1.0,0.625,0.4545454545454545,1.0,0.6363636363636364,
valentine,si_si,ChEMBL,assays_vertical_1_ac3_av_source.csv,assays_vertical_1_ac3_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,15.552529096603394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
valentine,si_si,TPC-DI,prospect_vertical_30_ac5_av_source.csv,prospect_vertical_30_ac5_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,59.979209423065186,0.8333333333333334,0.1666666666666666,0.2222222222222222,0.3333333333333333,0.5,0.5,0.2857142857142857,0.3076923076923076,0.3333333333333333,1.0,0.3333333333333333,
valentine,si_si,ChEMBL,assays_both_50_70_ac4_av_source.csv,assays_both_50_70_ac4_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,40.71437478065491,0.125,0.6666666666666666,0.2105263157894736,0.125,0.0,0.125,0.6666666666666666,0.2105263157894736,0.125,0.0,0.125,
valentine,si_si,ChEMBL,assays_vertical_1_ac5_av_source.csv,assays_vertical_1_ac5_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,16.296082973480225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
valentine,si_si,TPC-DI,prospect_vertical_30_ac1_av_source.csv,prospect_vertical_30_ac1_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,75.61696147918701,0.7638888888888888,0.1818181818181818,0.2352941176470588,0.3333333333333333,0.5,0.3333333333333333,0.2857142857142857,0.3076923076923076,0.3333333333333333,1.0,0.3333333333333333,
valentine,si_si,TPC-DI,prospect_vertical_30_ac4_av_source.csv,prospect_vertical_30_ac4_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,11.258172035217283,0.75,0.1666666666666666,0.2222222222222222,0.3333333333333333,0.5,0.3333333333333333,0.2857142857142857,0.3076923076923076,0.3333333333333333,1.0,0.3333333333333333,
valentine,si_si,ChEMBL,assays_vertical_1_ac3_av_source.csv,assays_vertical_1_ac3_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,14.858911991119385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
valentine,si_si,ChEMBL,assays_both_50_70_ec_av_source.csv,assays_both_50_70_ec_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,36.874857902526855,1.0,1.0,0.72,0.5625,1.0,1.0,1.0,0.4761904761904761,0.3125,1.0,0.5625,
valentine,si_si,ChEMBL,assays_both_50_70_ac1_av_source.csv,assays_both_50_70_ac1_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,46.10492920875549,0.875,1.0,0.6666666666666666,0.5,1.0,0.875,1.0,0.4761904761904761,0.3125,1.0,0.5,
valentine,si_si,TPC-DI,prospect_vertical_30_ac4_av_source.csv,prospect_vertical_30_ac4_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,75.39011740684509,0.7321428571428572,0.25,0.3333333333333333,0.5,0.5,0.1666666666666666,0.4285714285714285,0.4615384615384615,0.5,1.0,0.3333333333333333,
valentine,si_si,ChEMBL,assays_vertical_1_ac5_av_source.csv,assays_vertical_1_ac5_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,14.97472620010376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
valentine,si_si,ChEMBL,assays_vertical_1_ac4_av_source.csv,assays_vertical_1_ac4_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,15.209571838378906,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,
valentine,si_si,ChEMBL,assays_both_50_50_ac4_av_source.csv,assays_both_50_50_ac4_av_target.csv,17.0,17.0,7500.0,11250.0,11.0,Coma++,25.396875143051147,0.2727272727272727,0.5,0.2666666666666666,0.1818181818181818,0.0,0.2727272727272727,0.3333333333333333,0.1428571428571428,0.0909090909090909,0.0,0.1818181818181818,
valentine,si_si,ChEMBL,assays_both_50_70_ac2_av_source.csv,assays_both_50_70_ac2_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,46.66120982170105,0.6875,0.875,0.5833333333333334,0.4375,1.0,0.6875,0.8333333333333334,0.4545454545454545,0.3125,1.0,0.4375,
valentine,si_si,ChEMBL,assays_both_50_50_ec_av_source.csv,assays_both_50_50_ec_av_target.csv,17.0,17.0,7500.0,11250.0,11.0,Coma++,39.24358010292053,1.0,1.0,0.7777777777777778,0.6363636363636364,1.0,1.0,1.0,0.625,0.4545454545454545,1.0,0.6363636363636364,
valentine,si_si,ChEMBL,assays_both_50_70_ac3_av_source.csv,assays_both_50_70_ac3_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,42.21725296974182,0.5625,1.0,0.5454545454545454,0.375,1.0,0.5625,1.0,0.4,0.25,1.0,0.375,
valentine,si_si,ChEMBL,assays_both_50_70_ac5_av_source.csv,assays_both_50_70_ac5_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,34.240334272384644,0.3125,0.8,0.3809523809523809,0.25,0.0,0.3125,0.6666666666666666,0.2105263157894736,0.125,0.0,0.25,
valentine,si_si,TPC-DI,prospect_vertical_30_ec_av_source.csv,prospect_vertical_30_ec_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,10.886342763900757,0.763888888888889,0.3,0.3749999999999999,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,
valentine,si_si,ChEMBL,assays_vertical_1_ec_av_source.csv,assays_vertical_1_ec_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,15.757445096969604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
valentine,si_si,ChEMBL,assays_vertical_1_ac4_av_source.csv,assays_vertical_1_ac4_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,15.529000282287598,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,
valentine,si_si,ChEMBL,assays_vertical_1_ec_av_source.csv,assays_vertical_1_ec_av_target.csv,12.0,12.0,15000.0,15000.0,1.0,Coma++,15.402188777923584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
valentine,si_si,ChEMBL,assays_both_50_70_ac5_av_source.csv,assays_both_50_70_ac5_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,33.10617232322693,0.3125,0.8,0.3809523809523809,0.25,0.0,0.3125,0.6666666666666666,0.2105263157894736,0.125,0.0,0.25,
valentine,si_si,ChEMBL,assays_both_50_70_ac4_av_source.csv,assays_both_50_70_ac4_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,39.508416414260864,0.125,0.6666666666666666,0.2105263157894736,0.125,0.0,0.125,0.6666666666666666,0.2105263157894736,0.125,0.0,0.125,
valentine,si_si,ChEMBL,assays_vertical_30_ac4_av_source.csv,assays_vertical_30_ac4_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,18.623220443725582,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,1.0,0.3333333333333333,
valentine,si_si,TPC-DI,prospect_vertical_50_ac3_av_source.csv,prospect_vertical_50_ac3_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,12.255151510238647,0.8212121212121212,0.4666666666666667,0.5384615384615385,0.6363636363636364,1.0,0.6363636363636364,0.6666666666666666,0.6,0.5454545454545454,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_vertical_30_ac1_av_source.csv,assays_vertical_30_ac1_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,24.26041007041931,1.0,1.0,0.9090909090909092,0.8333333333333334,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.8333333333333334,
valentine,si_si,ChEMBL,assays_both_50_70_ec_av_source.csv,assays_both_50_70_ec_av_target.csv,19.0,20.0,7500.0,11250.0,16.0,Coma++,36.7995879650116,1.0,1.0,0.72,0.5625,1.0,1.0,1.0,0.4761904761904761,0.3125,1.0,0.5625,
valentine,si_si,ChEMBL,assays_vertical_30_ac5_av_source.csv,assays_vertical_30_ac5_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,23.877856969833378,0.5,1.0,0.6666666666666666,0.5,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.5,
valentine,si_si,TPC-DI,prospect_vertical_30_ec_av_source.csv,prospect_vertical_30_ec_av_target.csv,14.0,14.0,14982.0,14982.0,6.0,ISResMat,81.5669584274292,0.763888888888889,0.3636363636363636,0.4705882352941177,0.6666666666666666,0.5,0.3333333333333333,0.5714285714285714,0.6153846153846153,0.6666666666666666,1.0,0.6666666666666666,
valentine,si_si,ChEMBL,assays_vertical_30_ac3_av_source.csv,assays_vertical_30_ac3_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,19.0222384929657,0.8333333333333334,1.0,0.8,0.6666666666666666,1.0,0.8333333333333334,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,
valentine,si_si,ChEMBL,assays_vertical_30_ec_av_source.csv,assays_vertical_30_ec_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,22.74780535697937,1.0,1.0,0.9090909090909092,0.8333333333333334,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.8333333333333334,
valentine,si_si,TPC-DI,prospect_vertical_50_ac1_av_source.csv,prospect_vertical_50_ac1_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,12.734823942184448,0.8090909090909091,0.4666666666666667,0.5384615384615385,0.6363636363636364,1.0,0.2727272727272727,0.6666666666666666,0.6,0.5454545454545454,1.0,0.5454545454545454,
valentine,si_si,TPC-DI,prospect_vertical_50_ac2_av_source.csv,prospect_vertical_50_ac2_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,12.967432737350464,0.7727272727272727,0.4,0.4615384615384615,0.5454545454545454,0.5,0.5454545454545454,0.6666666666666666,0.6,0.5454545454545454,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_vertical_50_ac1_av_source.csv,assays_vertical_50_ac1_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,28.727264165878296,1.0,1.0,0.7058823529411764,0.5454545454545454,1.0,1.0,1.0,0.5333333333333333,0.3636363636363636,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_vertical_30_ac2_av_source.csv,assays_vertical_30_ac2_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,33.27021265029907,0.8333333333333334,1.0,0.8,0.6666666666666666,1.0,0.8333333333333334,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,
valentine,si_si,TPC-DI,prospect_vertical_50_ac3_av_source.csv,prospect_vertical_50_ac3_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,97.59324908256532,0.8818181818181817,0.6428571428571429,0.7200000000000001,0.8181818181818182,1.0,0.7272727272727273,1.0,0.8421052631578948,0.7272727272727273,1.0,0.7272727272727273,
valentine,si_si,ChEMBL,assays_vertical_30_ac5_av_source.csv,assays_vertical_30_ac5_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,22.623021125793457,0.5,1.0,0.6666666666666666,0.5,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.5,
valentine,si_si,TPC-DI,prospect_vertical_50_ac5_av_source.csv,prospect_vertical_50_ac5_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,12.227670192718506,0.6931818181818182,0.1333333333333333,0.1538461538461538,0.1818181818181818,0.0,0.0,0.1111111111111111,0.0999999999999999,0.0909090909090909,0.0,0.1818181818181818,
valentine,si_si,ChEMBL,assays_vertical_30_ac3_av_source.csv,assays_vertical_30_ac3_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,19.09956192970276,0.8333333333333334,1.0,0.8,0.6666666666666666,1.0,0.8333333333333334,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,
valentine,si_si,ChEMBL,assays_vertical_50_ac3_av_source.csv,assays_vertical_50_ac3_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,32.44080114364624,0.8181818181818182,1.0,0.7058823529411764,0.5454545454545454,1.0,0.8181818181818182,1.0,0.5333333333333333,0.3636363636363636,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_vertical_30_ec_av_source.csv,assays_vertical_30_ec_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,23.07113552093506,1.0,1.0,0.9090909090909092,0.8333333333333334,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.8333333333333334,
valentine,si_si,ChEMBL,assays_vertical_50_ac1_av_source.csv,assays_vertical_50_ac1_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,28.588069915771484,1.0,1.0,0.7058823529411764,0.5454545454545454,1.0,1.0,1.0,0.5333333333333333,0.3636363636363636,1.0,0.5454545454545454,
valentine,si_si,TPC-DI,prospect_vertical_70_ac1_av_source.csv,prospect_vertical_70_ac1_av_target.csv,18.0,19.0,14982.0,14982.0,15.0,ISResMat,13.184399843215942,0.8150793650793651,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,0.5333333333333333,1.0,0.7499999999999999,0.6,1.0,0.7333333333333333,
valentine,si_si,ChEMBL,assays_vertical_50_ec_av_source.csv,assays_vertical_50_ec_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,32.1174418926239,1.0,1.0,0.7777777777777778,0.6363636363636364,1.0,1.0,1.0,0.625,0.4545454545454545,1.0,0.6363636363636364,
valentine,si_si,ChEMBL,assays_vertical_50_ac2_av_source.csv,assays_vertical_50_ac2_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,35.31120419502258,0.9090909090909092,1.0,0.7058823529411764,0.5454545454545454,1.0,0.9090909090909092,1.0,0.5333333333333333,0.3636363636363636,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_vertical_30_ac2_av_source.csv,assays_vertical_30_ac2_av_target.csv,14.0,15.0,15000.0,15000.0,6.0,Coma++,32.25217294692993,0.8333333333333334,1.0,0.8,0.6666666666666666,1.0,0.8333333333333334,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,
valentine,si_si,TPC-DI,prospect_vertical_50_ac2_av_source.csv,prospect_vertical_50_ac2_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,103.16772079467772,0.7878787878787878,0.5,0.5925925925925926,0.7272727272727273,1.0,0.5454545454545454,0.7777777777777778,0.7000000000000001,0.6363636363636364,1.0,0.7272727272727273,
valentine,si_si,TPC-DI,prospect_vertical_50_ac1_av_source.csv,prospect_vertical_50_ac1_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,105.15460968017578,0.8136363636363636,0.3571428571428571,0.4,0.4545454545454545,1.0,0.2727272727272727,0.625,0.5263157894736842,0.4545454545454545,1.0,0.4545454545454545,
valentine,si_si,ChEMBL,assays_vertical_50_ac5_av_source.csv,assays_vertical_50_ac5_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,27.529505729675293,0.4545454545454545,1.0,0.5333333333333333,0.3636363636363636,1.0,0.4545454545454545,1.0,0.4285714285714285,0.2727272727272727,1.0,0.3636363636363636,
valentine,si_si,TPC-DI,prospect_vertical_50_ac4_av_source.csv,prospect_vertical_50_ac4_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,12.421853065490724,0.76010101010101,0.5,0.5217391304347826,0.5454545454545454,1.0,0.1818181818181818,0.7142857142857143,0.5555555555555556,0.4545454545454545,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_vertical_70_ac2_av_source.csv,assays_vertical_70_ac2_av_target.csv,19.0,20.0,15000.0,15000.0,16.0,Coma++,38.52129054069519,0.6875,1.0,0.6086956521739131,0.4375,1.0,0.6875,1.0,0.4761904761904761,0.3125,1.0,0.4375,
valentine,si_si,ChEMBL,assays_vertical_50_ac3_av_source.csv,assays_vertical_50_ac3_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,32.61418151855469,0.8181818181818182,1.0,0.7058823529411764,0.5454545454545454,1.0,0.8181818181818182,1.0,0.5333333333333333,0.3636363636363636,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_vertical_50_ac5_av_source.csv,assays_vertical_50_ac5_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,27.85603141784668,0.4545454545454545,1.0,0.5333333333333333,0.3636363636363636,1.0,0.4545454545454545,1.0,0.4285714285714285,0.2727272727272727,1.0,0.3636363636363636,
valentine,si_si,ChEMBL,assays_vertical_50_ec_av_source.csv,assays_vertical_50_ec_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,32.04674577713013,1.0,1.0,0.7777777777777778,0.6363636363636364,1.0,1.0,1.0,0.625,0.4545454545454545,1.0,0.6363636363636364,
valentine,si_si,ChEMBL,assays_vertical_50_ac2_av_source.csv,assays_vertical_50_ac2_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,34.73333787918091,0.9090909090909092,1.0,0.7058823529411764,0.5454545454545454,1.0,0.9090909090909092,1.0,0.5333333333333333,0.3636363636363636,1.0,0.5454545454545454,
valentine,si_si,TPC-DI,prospect_vertical_70_ac3_av_source.csv,prospect_vertical_70_ac3_av_target.csv,18.0,19.0,14982.0,14982.0,15.0,ISResMat,14.178793668746948,0.6966666666666667,0.5555555555555556,0.606060606060606,0.6666666666666666,1.0,0.4666666666666667,0.8,0.64,0.5333333333333333,1.0,0.6,
valentine,si_si,TPC-DI,prospect_vertical_70_ac1_av_source.csv,prospect_vertical_70_ac1_av_target.csv,18.0,19.0,14982.0,14982.0,15.0,ISResMat,97.83524894714355,0.7688888888888888,0.6,0.6,0.6,1.0,0.3333333333333333,0.7777777777777778,0.5833333333333334,0.4666666666666667,1.0,0.6,
valentine,si_si,ChEMBL,assays_vertical_50_ac4_av_source.csv,assays_vertical_50_ac4_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,37.01220202445984,0.3636363636363636,0.75,0.3999999999999999,0.2727272727272727,1.0,0.3636363636363636,1.0,0.4285714285714285,0.2727272727272727,1.0,0.2727272727272727,
valentine,si_si,ChEMBL,assays_both_50_1_ac1_ev_source.csv,assays_both_50_1_ac1_ev_target.csv,12.0,12.0,7500.0,11250.0,1.0,Coma++,15.781848192214966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
valentine,si_si,ChEMBL,assays_vertical_70_ac1_av_source.csv,assays_vertical_70_ac1_av_target.csv,19.0,20.0,15000.0,15000.0,16.0,Coma++,49.17593312263489,1.0,1.0,0.72,0.5625,1.0,1.0,1.0,0.5454545454545454,0.375,1.0,0.5625,
valentine,si_si,ChEMBL,assays_vertical_70_ac2_av_source.csv,assays_vertical_70_ac2_av_target.csv,19.0,20.0,15000.0,15000.0,16.0,Coma++,37.767969608306885,0.6875,1.0,0.6086956521739131,0.4375,1.0,0.6875,1.0,0.4761904761904761,0.3125,1.0,0.4375,
valentine,si_si,ChEMBL,assays_vertical_50_ac4_av_source.csv,assays_vertical_50_ac4_av_target.csv,17.0,17.0,15000.0,15000.0,11.0,Coma++,36.9944703578949,0.3636363636363636,0.75,0.3999999999999999,0.2727272727272727,1.0,0.3636363636363636,1.0,0.4285714285714285,0.2727272727272727,1.0,0.2727272727272727,
valentine,si_si,TPC-DI,prospect_vertical_50_ec_av_source.csv,prospect_vertical_50_ec_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,12.12333607673645,0.7352092352092352,0.5,0.56,0.6363636363636364,1.0,0.3636363636363636,0.75,0.631578947368421,0.5454545454545454,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_both_50_1_ac2_ev_source.csv,assays_both_50_1_ac2_ev_target.csv,12.0,12.0,7500.0,11250.0,1.0,Coma++,15.138844966888428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
valentine,si_si,TPC-DI,prospect_vertical_50_ac5_av_source.csv,prospect_vertical_50_ac5_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,119.32469463348389,0.7272727272727273,0.2666666666666666,0.3076923076923076,0.3636363636363636,0.5,0.3636363636363636,0.1111111111111111,0.0999999999999999,0.0909090909090909,1.0,0.1818181818181818,
valentine,si_si,TPC-DI,prospect_vertical_50_ac4_av_source.csv,prospect_vertical_50_ac4_av_target.csv,16.0,17.0,14982.0,14982.0,11.0,ISResMat,99.38736605644226,0.6834415584415584,0.4615384615384615,0.4999999999999999,0.5454545454545454,1.0,0.5454545454545454,0.625,0.5263157894736842,0.4545454545454545,1.0,0.5454545454545454,
valentine,si_si,ChEMBL,assays_vertical_70_ac1_av_source.csv,assays_vertical_70_ac1_av_target.csv,19.0,20.0,15000.0,15000.0,16.0,Coma++,47.710427045822144,1.0,1.0,0.72,0.5625,1.0,1.0,1.0,0.5454545454545454,0.375,1.0,0.5625,
